test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/apache/commons/validator/ISBNValidatorTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,1,0,0,0,0,0,0.0,0.003,0.0,1.4060850660006206,1,1,1,1,11,0,10,0,1,0,5,2,2,2,0,2,0,0,0,2,59,7,30,11,22,22,24,27,11,16,1,1,1,1,0,0.73,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ISBNCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,8,0,0,7,2,0,0.0,0.059000000000000004,0.05,1.4060767769813538,2,2,2,1,20,1,15,4,1,0,0,3,3,3,0,3,0,0,1,2,93,11,50,5,37,34,23,31,5,26,5,5,5,1,1,0.68,7,7,7,3,0.0,0.0,4.0,8.0,0.0,0.0,0.0
org/apache/commons/validator/routines/checkdigit/IBANCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,8,6,0,0,0,0,0.0,0.021,0.02,3.719418740272522,2,2,2,1,22,0,13,12,1,0,0,7,7,7,0,7,0,0,4,3,195,16,104,20,73,110,32,48,22,26,5,5,5,1,3,1.06,15,15,17,7,0.0,0.0,1.0,2.0,0.0,0.0,0.0
org/apache/commons/validator/routines/checkdigit/CUSIPCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,7,0,0,5,0,0,0.0,0.001,0.002,3.719210167725881,1,1,1,1,12,0,8,3,1,0,0,2,2,2,0,2,0,0,1,1,54,5,20,4,13,29,6,9,4,5,1,1,1,1,0,1.45,2,2,2,2,0.0,1.0,3.0,7.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/SedolCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,7,0,0,0,0,0,0.0,0.001,0.001,3.7186124324798584,1,1,1,1,11,0,8,3,1,0,0,2,2,2,0,2,0,0,1,1,52,4,19,4,12,29,7,10,4,6,1,1,1,1,0,1.53,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/CreditCardValidatorTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,2,0,0,0,0,1,0.5,0.001,0.002,0.7114416440327962,1,1,1,1,10,0,8,2,2,0,7,4,4,4,0,4,0,0,0,4,87,11,45,18,31,33,33,39,18,21,1,1,2,1,0,0.73,4,4,5,4,1.0,3.0,5.0,11.0,2.0,5.0,1.0
org/apache/commons/validator/routines/checkdigit/LuhnCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,7,0,0,0,6,0,0.0,0.047,0.001,0.7112498998641967,1,1,1,1,11,1,7,3,1,0,6,2,2,2,0,2,0,0,1,1,59,7,23,10,16,29,11,14,10,4,1,1,1,1,0,1.26,2,2,2,2,0.0,1.0,4.0,9.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ABANumberCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,7,4,0,0,2,0,0.0,0.059000000000000004,0.0,0.3611324628194173,1,1,1,1,11,0,7,3,1,0,0,2,2,2,0,2,0,0,1,1,52,5,18,4,11,29,5,8,4,4,1,1,1,1,0,1.61,2,2,2,2,0.0,1.0,4.0,9.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ISBN10CheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,7,0,0,0,0,0,0.0,0.001,0.001,1.408015783627828,1,1,1,1,10,0,6,3,1,0,0,2,2,2,0,2,0,0,1,1,50,5,16,4,9,29,5,8,4,4,1,1,1,1,0,1.81,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ISINCheckDigitTest.java,59e8f4d88fe87693a0ffb8d80d0bfa27a38dbfcd,7,0,0,0,0,0,0.0,0.001,0.002,3.718761912981669,1,1,1,1,11,0,7,3,1,0,0,2,2,2,0,2,0,0,1,1,51,4,18,4,11,29,6,9,4,5,1,1,1,1,0,1.61,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/CreditCardValidatorTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,2,0,0,0,1,0,0.0,0.002,0.0,0.3470496892929077,1,1,1,1,10,0,8,2,2,0,7,4,4,4,0,4,0,0,0,4,87,11,45,18,31,33,33,39,18,21,1,1,2,1,0,0.73,4,4,5,4,0.0,1.0,4.0,9.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/LuhnCheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,6,0,0,0.0,0.001,0.0,0.3472259998321533,1,1,1,1,11,1,7,3,1,0,6,2,2,2,0,2,0,0,1,1,59,7,23,10,16,29,11,14,10,4,1,1,1,1,0,1.26,2,2,2,2,0.0,1.0,3.0,7.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/EAN13CheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,0,0,0,0.0,0.001,0.049,0.3488249142964681,1,1,1,1,9,0,6,3,1,0,0,2,2,2,0,2,0,0,1,1,49,5,15,4,8,29,5,8,4,4,1,1,1,1,0,1.93,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/routines/CodeValidatorTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,0,0,0,0.0,0.001,0.001,0.34949319760004677,1,1,1,1,21,2,16,3,1,0,0,10,10,10,0,10,0,0,2,8,260,35,167,37,141,58,145,156,37,119,1,1,1,1,0,0.35,10,10,10,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ABANumberCheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,2,0,0,0.0,0,0.001,0.3477363030115763,1,1,1,1,11,0,7,3,1,0,0,2,2,2,0,2,0,0,1,1,52,5,18,4,11,29,5,8,4,4,1,1,1,1,0,1.61,2,2,2,2,0.0,1.0,3.0,7.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ISBN10CheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,0,0,0,0.0,0.001,0.001,0.3477473855018616,1,1,1,1,10,0,6,3,1,0,0,2,2,2,0,2,0,0,1,1,50,5,16,4,9,29,5,8,4,4,1,1,1,1,0,1.81,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/ISINCheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,0,0,0,0.0,0.002,0.002,0.34775933424631755,1,1,1,1,11,0,7,3,1,0,0,2,2,2,0,2,0,0,1,1,51,4,18,4,11,29,6,9,4,5,1,1,1,1,0,1.61,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/SedolCheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,0,0,0,0,0.0,0.001,0.001,0.34887913465499876,1,1,1,1,11,0,8,3,1,0,0,2,2,2,0,2,0,0,1,1,52,4,19,4,12,29,7,10,4,6,1,1,1,1,0,1.53,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/checkdigit/CUSIPCheckDigitTest.java,8305c1be1205e5382709355673de6d68f53c8ff2,7,0,5,0,0,0,0.0,0.002,0.001,0.3492382844289144,1,1,1,1,12,0,8,3,1,0,0,2,2,2,0,2,0,0,1,1,54,5,20,4,13,29,6,9,4,5,1,1,1,1,0,1.45,2,2,2,2,0.0,1.0,2.0,5.0,0.0,1.0,1.0
org/apache/commons/validator/ValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,4,0,0,0,2,0,0.0,0.006999999999999999,0.006999999999999999,8.104887739817302,1,1,1,1,19,4,13,2,2,2,0,12,12,10,2,12,0,1,0,11,286,67,173,63,129,46,124,145,63,82,3,3,5,3,2,0.27,19,19,21,14,0.0,1.0,4.0,9.0,0.0,1.0,1.0
org/apache/commons/validator/VarTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,1,0,0,0,0,0,0.0,0.006,0.008,8.101891080538431,1,1,1,1,14,1,9,3,1,0,2,4,4,4,0,4,0,0,2,2,107,19,46,17,32,42,36,41,17,24,1,1,1,1,0,0.91,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/MultipleConfigFilesTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,5,0,0,0,0,0,0.0,0.039,0.057999999999999996,8.103785638014475,1,1,1,1,30,5,15,8,1,0,2,7,7,7,1,7,0,0,1,6,267,55,119,47,95,93,97,106,46,60,2,2,2,1,1,0.78,8,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/FieldTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,9,0,0,0,0,0,0.0,0,0.001,8.102676967779795,1,1,1,1,13,1,8,3,1,0,0,17,17,17,1,17,0,4,0,13,284,54,146,25,107,84,110,128,25,103,1,1,1,1,0,0.58,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/RetrieveFormTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,5,0,0,0,0,0,0.0,0.22899999999999998,0.213,8.102514632542928,1,1,1,1,19,5,7,6,1,0,2,9,9,9,1,9,0,2,1,6,232,62,81,29,53,89,56,67,29,38,2,2,2,1,1,1.1,10,10,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ExtensionTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,8,0,0,0,0,0,0.0,0.045,0.063,8.105987270673117,1,1,1,1,26,5,13,7,1,0,4,11,11,11,1,11,0,0,2,9,363,78,158,60,129,127,129,143,60,83,2,2,2,1,1,0.8,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/EntityImportTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,2,1,0,0,0,0,0.0,0.015,0.018000000000000002,8.102881654103596,1,1,1,1,6,0,4,2,1,0,0,3,3,3,0,3,0,0,0,3,51,6,18,11,7,27,10,14,11,3,1,1,1,1,0,1.5,3,3,3,3,0.0,0.0,1.0,2.0,0.0,0.0,0.0
org/apache/commons/validator/ValidatorResourcesTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,1,0,0,0,0,0,0.0,0.002,0.002,8.102848680814107,1,1,1,1,10,1,5,4,1,0,0,2,2,2,0,2,0,0,0,2,52,8,15,6,5,29,6,10,6,4,2,2,2,1,1,1.93,3,3,3,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/PercentValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,3,0,0,0,0,0,0.0,0.004,0.005,24.048680488268534,1,1,1,1,12,1,7,4,1,0,0,6,6,6,1,6,0,0,2,4,115,19,51,18,32,47,37,44,18,26,1,1,1,1,0,0.92,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/CurrencyValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,6,0,0,0,0,0,0.0,0.003,0.002,24.048143688837687,1,1,1,1,16,2,9,4,1,0,1,9,9,9,2,9,0,0,2,7,195,35,99,36,72,61,79,89,36,53,1,1,1,1,0,0.62,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/BigDecimalValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.006,0.006999999999999999,24.047653834025066,1,1,1,1,27,4,19,4,1,0,0,4,4,4,0,4,0,0,1,3,143,22,82,27,69,39,72,77,27,50,1,1,1,1,0,0.48,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/ShortValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.004,0.006,24.049246791998545,1,1,1,1,27,3,18,4,1,0,0,4,4,4,0,4,0,0,1,3,139,21,79,24,67,39,69,74,24,50,1,1,1,1,0,0.49,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/LongValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.003,0.002,24.048447863260904,1,1,1,1,26,3,18,4,1,0,0,4,4,4,0,4,0,0,1,3,137,21,77,22,65,39,67,72,22,50,1,1,1,1,0,0.51,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/ByteValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.005,0.004,24.047941370805106,1,1,1,1,27,3,18,4,1,0,0,4,4,4,0,4,0,0,1,3,139,21,79,24,67,39,69,74,24,50,1,1,1,1,0,0.49,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/FloatValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,13,0,0,0,0,0,0.0,0.006999999999999999,0.005,24.047948424021403,1,1,1,1,26,3,17,5,1,0,0,5,5,5,0,5,0,0,1,4,167,26,94,34,79,47,82,88,34,54,1,1,1,1,0,0.5,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/IntegerValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.005,0.011000000000000001,24.050034213066102,1,1,1,1,26,3,18,4,1,0,0,4,4,4,0,4,0,0,1,3,136,20,77,22,65,39,67,72,22,50,1,1,1,1,0,0.51,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/routines/BigIntegerValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.006999999999999999,0.073,24.0497451265653,1,1,1,1,26,3,18,4,1,0,0,4,4,4,0,4,0,0,1,3,138,21,78,23,65,39,68,73,23,50,1,1,1,1,0,0.5,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/routines/DoubleValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,12,0,0,0,0,0,0.0,0.004,0.004,24.04922821521759,1,1,1,1,26,3,18,4,1,0,0,4,4,4,0,4,0,0,1,3,137,21,77,22,65,39,67,72,22,50,1,1,1,1,0,0.51,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/DomainValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,5,0,0,0,0,0,0.0,0.001,0.002,5.598305940628052,1,1,1,1,13,2,9,1,1,0,0,6,6,6,1,6,0,0,0,6,113,22,61,12,44,31,47,54,12,42,1,1,1,1,0,0.51,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/UrlValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,9,0,0,0,5,0,0.0,0.195,0.23399999999999999,3.2746188124020894,2,2,2,1,17,2,14,4,1,2,0,15,15,13,12,15,1,1,1,12,408,64,294,121,235,111,130,164,65,99,9,9,9,1,4,0.38,34,34,34,15,0.0,0.0,4.0,8.0,0.0,0.0,0.0
org/apache/commons/validator/routines/EmailValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,13,5,0,0,0,0,0.0,0.002,0.006,3.2740726669629416,1,1,1,1,18,5,9,5,1,0,3,17,17,17,1,17,0,0,2,15,449,109,247,93,202,125,118,139,30,109,3,3,3,1,2,0.51,20,20,20,17,0.0,1.0,1.0,3.0,0.0,1.0,1.0
org/apache/commons/validator/GenericValidatorTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,2,0,0,1,0,0,0.0,0,0.0,4.883031233151754,1,1,1,1,15,2,10,3,1,0,0,3,3,3,0,3,0,0,0,3,77,12,35,6,25,30,27,31,6,25,1,1,1,1,0,0.86,3,3,3,3,0.0,1.0,3.0,7.0,0.0,1.0,1.0
org/apache/commons/validator/EmailTest.java,47ecf763b4ebef66127f551e7e31c000e75059ac,11,0,0,0,0,0,0.0,0.242,0.105,3.2751922170321146,1,1,1,1,19,2,11,5,1,0,2,16,16,16,1,16,0,1,1,14,440,55,265,104,224,120,162,181,41,140,3,3,3,1,1,0.45,20,20,20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ValidatorTest.java,9af2d5874797f57be8ea7521828639132cf9697d,4,0,0,2,0,0,0.0,0.006999999999999999,0.006999999999999999,0.4042070468266805,1,1,1,1,19,4,13,2,2,2,0,12,12,10,2,12,0,1,0,11,286,67,173,63,129,46,124,145,63,82,3,3,5,3,2,0.27,19,19,21,14,0.0,1.0,3.0,7.0,0.0,1.0,1.0
org/apache/commons/validator/EntityImportTest.java,9af2d5874797f57be8ea7521828639132cf9697d,2,0,0,0,0,0,0.0,0.018000000000000002,0.012,0.402757195631663,1,1,1,1,6,0,4,2,1,0,0,3,3,3,0,3,0,0,0,3,51,6,18,11,7,27,10,14,11,3,1,1,1,1,0,1.5,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ValidatorResourcesTest.java,9af2d5874797f57be8ea7521828639132cf9697d,1,0,0,0,0,0,0.0,0.002,0.016,0.402766486008962,1,1,1,1,10,1,5,4,1,0,0,2,2,2,0,2,0,0,0,2,52,8,15,6,5,29,6,10,6,4,2,2,2,1,1,1.93,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/RetrieveFormTest.java,9af2d5874797f57be8ea7521828639132cf9697d,5,0,0,0,0,0,0.0,0.213,0.305,0.4038044333457947,1,1,1,1,19,5,7,6,1,0,2,9,9,9,1,9,0,2,1,6,232,62,81,29,53,89,56,67,29,38,2,2,2,1,1,1.1,10,10,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ExtensionTest.java,9af2d5874797f57be8ea7521828639132cf9697d,8,0,0,0,0,0,0.0,0.063,0.055999999999999994,0.40377938747406006,1,1,1,1,26,5,13,7,1,0,4,11,11,11,1,11,0,0,2,9,363,78,158,60,129,127,129,143,60,83,2,2,2,1,1,0.8,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/VarTest.java,9af2d5874797f57be8ea7521828639132cf9697d,1,0,0,0,0,0,0.0,0.008,0.013000000000000001,0.4051978866259257,1,1,1,1,14,1,9,3,1,0,2,4,4,4,0,4,0,0,2,2,107,19,46,17,32,42,36,41,17,24,1,1,1,1,0,0.91,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/MultipleConfigFilesTest.java,9af2d5874797f57be8ea7521828639132cf9697d,5,0,0,0,0,0,0.0,0.057999999999999996,0.085,0.4051832318305969,1,1,1,1,30,5,15,8,1,0,2,7,7,7,1,7,0,0,1,6,267,55,119,47,95,93,97,106,46,60,2,2,2,1,1,0.78,8,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/FieldTest.java,9af2d5874797f57be8ea7521828639132cf9697d,9,0,0,0,0,0,0.0,0.001,0.001,0.40516836643218995,1,1,1,1,13,1,8,3,1,0,0,17,17,17,1,17,0,4,0,13,284,54,146,25,107,84,110,128,25,103,1,1,1,1,0,0.58,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/InetAddressValidatorTest.java,5d3b949fa9422101dcaa793b06cad656cc4359a0,5,0,0,4,3,0,0.0,0.004,0.005,4.058254245917002,1,1,1,1,80,0,72,10,1,0,0,7,7,7,1,7,0,0,1,6,599,17,513,11,494,97,497,505,11,494,1,1,1,1,0,0.19,7,7,7,7,0.0,1.0,4.0,9.0,0.0,1.0,1.0
org/apache/commons/validator/routines/UrlValidatorTest.java,5d3b949fa9422101dcaa793b06cad656cc4359a0,9,0,0,5,0,0,0.0,0.23399999999999999,0.195,0.7837184826533,2,2,2,1,17,2,14,4,1,2,0,15,15,13,12,15,1,1,1,12,408,64,294,121,235,111,130,164,65,99,9,9,9,1,4,0.38,34,34,34,15,0.0,0.0,3.0,6.0,0.0,0.0,0.0
org/apache/commons/validator/EmailTest.java,5d3b949fa9422101dcaa793b06cad656cc4359a0,11,0,0,0,0,0,0.0,0.105,0.23199999999999998,0.7831852992375692,1,1,1,1,19,2,11,5,1,0,2,16,16,16,1,16,0,1,1,14,440,55,265,104,224,120,162,181,41,140,3,3,3,1,1,0.45,20,20,20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/UrlTest.java,5d3b949fa9422101dcaa793b06cad656cc4359a0,5,0,0,0,0,0,0.0,0.262,0.223,4.058385022481283,2,2,2,1,13,0,12,1,1,2,0,11,11,9,12,11,1,1,1,8,282,26,212,110,162,59,89,119,55,64,9,9,9,1,4,0.28,30,30,30,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/routines/EmailValidatorTest.java,5d3b949fa9422101dcaa793b06cad656cc4359a0,13,0,0,0,0,0,0.0,0.006,0.005,0.7843215465545654,1,1,1,1,18,5,9,5,1,0,3,17,17,17,1,17,0,0,2,15,449,109,247,93,202,125,118,139,30,109,3,3,3,1,2,0.51,20,20,20,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/ValidatorTest.java,d9131bc0765ea5636cae044caab52af19483d222,4,0,2,0,0,0,0.0,0.006999999999999999,0.001,0.768930212656657,1,1,1,1,19,4,13,2,2,2,0,12,12,10,2,12,0,1,0,11,286,67,173,63,129,46,124,145,63,82,3,3,5,3,2,0.27,19,19,21,14,0.0,1.0,2.0,5.0,0.0,1.0,1.0
org/apache/commons/validator/EntityImportTest.java,d9131bc0765ea5636cae044caab52af19483d222,2,0,0,0,0,0,0.0,0.012,0.016,0.7688871701558431,1,1,1,1,6,0,4,2,1,0,0,3,3,3,0,3,0,0,0,3,51,6,18,11,7,27,10,14,11,3,1,1,1,1,0,1.5,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ValidatorResourcesTest.java,d9131bc0765ea5636cae044caab52af19483d222,1,0,0,0,0,0,0.0,0.016,0.004,0.7688634832700093,1,1,1,1,10,1,5,4,1,0,0,2,2,2,0,2,0,0,0,2,52,8,15,6,5,29,6,10,6,4,2,2,2,1,1,1.93,3,3,3,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/MultipleConfigFilesTest.java,d9131bc0765ea5636cae044caab52af19483d222,5,0,0,0,0,0,0.0,0.085,0.076,0.7680690328280131,1,1,1,1,30,5,15,8,1,0,2,7,7,7,1,7,0,0,1,6,267,55,119,47,95,93,97,106,46,60,2,2,2,1,1,0.78,8,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ExtensionTest.java,d9131bc0765ea5636cae044caab52af19483d222,8,0,0,0,0,0,0.0,0.055999999999999994,0.065,0.7688542087872823,1,1,1,1,26,5,13,7,1,0,4,11,11,11,1,11,0,0,2,9,363,78,158,60,129,127,129,143,60,83,2,2,2,1,1,0.8,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/VarTest.java,d9131bc0765ea5636cae044caab52af19483d222,1,0,0,0,0,0,0.0,0.013000000000000001,0.01,0.7688329021135966,1,1,1,1,14,1,9,3,1,0,2,4,4,4,0,4,0,0,2,2,107,19,46,17,32,42,36,41,17,24,1,1,1,1,0,0.91,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/RetrieveFormTest.java,d9131bc0765ea5636cae044caab52af19483d222,5,0,0,0,0,0,0.0,0.305,0.223,0.7696000496546428,1,1,1,1,19,5,7,6,1,0,2,9,9,9,1,9,0,2,1,6,232,62,81,29,53,89,56,67,29,38,2,2,2,1,1,1.1,10,10,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/FieldTest.java,d9131bc0765ea5636cae044caab52af19483d222,9,0,0,0,0,0,0.0,0.001,0.0,0.768786609172821,1,1,1,1,13,1,8,3,1,0,0,17,17,17,1,17,0,4,0,13,284,54,146,25,107,84,110,128,25,103,1,1,1,1,0,0.58,17,17,17,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/UrlTest.java,d9131bc0765ea5636cae044caab52af19483d222,5,0,0,0,0,0,0.0,0.223,0.231,0.3856270631154378,2,2,2,1,13,0,12,1,1,2,0,11,11,9,12,11,1,1,1,8,282,26,212,110,162,59,89,119,55,64,9,9,9,1,4,0.28,30,30,30,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/apache/commons/validator/ISBNValidatorTest.java,d9131bc0765ea5636cae044caab52af19483d222,1,0,0,0,0,0,0.0,0,0.0,1.9790425141652426,1,1,1,1,11,0,10,0,1,0,5,2,2,2,0,2,0,0,0,2,59,7,30,11,22,22,24,27,11,16,1,1,1,1,0,0.73,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/apache/commons/validator/routines/UrlValidatorTest.java,d9131bc0765ea5636cae044caab52af19483d222,9,0,5,0,0,0,0.0,0.195,0.226,0.38675300280253094,2,2,2,1,17,2,14,4,1,2,0,15,15,13,12,15,1,1,1,12,408,64,294,121,235,111,130,164,65,99,9,9,9,1,4,0.38,34,34,34,15,0.0,0.0,2.0,4.0,0.0,0.0,0.0
org/apache/commons/validator/routines/UrlValidatorTest.java,0c2ba6885662e52fafa1f702f72680f0205f2c43,9,5,0,0,0,4,0.4444444444444444,0.226,0.27899999999999997,1.789094630877177,2,2,2,1,17,2,14,4,1,2,0,15,15,13,12,15,1,1,1,12,408,64,294,121,235,111,130,164,65,99,9,9,9,1,4,0.38,34,34,34,15,1.0,2.0,5.0,10.0,2.0,4.0,1.0
org/apache/commons/validator/GenericValidatorTest.java,0c2ba6885662e52fafa1f702f72680f0205f2c43,2,0,1,0,0,0,0.0,0,0.0,2.9593789617220563,1,1,1,1,15,2,10,3,1,0,0,3,3,3,0,3,0,0,0,3,77,12,35,6,25,30,27,31,6,25,1,1,1,1,0,0.86,3,3,3,3,0.0,1.0,2.0,5.0,0.0,1.0,1.0
